id,id_date,id_time,id_computer,id_source,id_confidence,is_main_session,csn_list,n_conversations,total_user_msgs,first_user_time,first_user_time_iso,last_user_time,last_user_time_iso,duration_min
03122014_1131_3,2014-12-03,11:31,3,recovered_unique,high,False,CSN3,1,13,1733225473.809,2024-12-03T11:31:13.809000+00:00,1733226714.903,2024-12-03T11:51:54.903000+00:00,20.684900001684824
05122020_0415_5,2020-12-05,04:15,5,recovered_unique,high,False,CSN5,1,16,1733416334.230882,2024-12-05T16:32:14.230882+00:00,1733417703.599462,2024-12-05T16:55:03.599462+00:00,22.82280966838201
04122023_1402_4,2023-12-04,14:02,4,recovered_unique,high,False,CSN4,1,27,1733320965.682151,2024-12-04T14:02:45.682151+00:00,1733322283.654987,2024-12-04T14:24:43.654987+00:00,21.96621393362681
01012024_1751_7,2024-01-01,17:51,7,recovered_unique,high,False,CSN7,1,10,1733248321.929,2024-12-03T17:52:01.929000+00:00,1733249268.873,2024-12-03T18:07:48.873000+00:00,15.782400000095368
03012024_1345_15,2024-01-03,13:45,15,recovered_unique,high,False,CSN15,1,16,1733234234.424,2024-12-03T13:57:14.424000+00:00,1733235311.716,2024-12-03T14:15:11.716000+00:00,17.95486666758855
28112024_1222_0,2024-11-28,12:22,0,synthetic_from_conv_time,synthetic_low,False,CSN3,1,28,1732796573.137,2024-11-28T12:22:53.137000+00:00,1732797698.429,2024-11-28T12:41:38.429000+00:00,18.75486666361491
28112024_1223_0,2024-11-28,12:23,0,synthetic_from_conv_time,synthetic_low,False,CSN6,1,16,1732796595.971,2024-11-28T12:23:15.971000+00:00,1732797723.517,2024-11-28T12:42:03.517000+00:00,18.79243333339691
28112024_1224_0,2024-11-28,12:24,0,synthetic_from_conv_time,synthetic_low,False,CSN19;CSN8,2,40,1732796663.81,2024-11-28T12:24:23.810000+00:00,1732797729.185,2024-11-28T12:42:09.185000+00:00,17.75625
28112024_1225_0,2024-11-28,12:25,0,synthetic_from_conv_time,synthetic_low,False,CSN17;CSN7,2,6,1732796717.572,2024-11-28T12:25:17.572000+00:00,1732797713.69,2024-11-28T12:41:53.690000+00:00,16.601966667175294
28112024_1226_0,2024-11-28,12:26,0,synthetic_from_conv_time,synthetic_low,False,CSN15,1,20,1732796775.723,2024-11-28T12:26:15.723000+00:00,1732797699.86,2024-11-28T12:41:39.860000+00:00,15.402283330758413
28112024_1227_0,2024-11-28,12:27,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN13,2,35,1732796848.057,2024-11-28T12:27:28.057000+00:00,1732797814.035,2024-11-28T12:43:34.035000+00:00,16.0996333360672
28112024_1229_0,2024-11-28,12:29,0,synthetic_from_conv_time,synthetic_low,False,CSN18,1,10,1732796998.748,2024-11-28T12:29:58.748000+00:00,1732797721.94,2024-11-28T12:42:01.940000+00:00,12.053200002511343
28112024_1231_0,2024-11-28,12:31,0,synthetic_from_conv_time,synthetic_low,False,CSN16;CSN9,2,19,1732797064.022,2024-11-28T12:31:04.022000+00:00,1732797729.757,2024-11-28T12:42:09.757000+00:00,11.09558333158493
28112024_1235_0,2024-11-28,12:35,0,synthetic_from_conv_time,synthetic_low,False,CSN14,1,6,1732797321.27,2024-11-28T12:35:21.270000+00:00,1732797874.991,2024-11-28T12:44:34.991000+00:00,9.228683332602182
28112024_1237_0,2024-11-28,12:37,0,synthetic_from_conv_time,synthetic_low,False,CSN2,1,1,1732797445.869,2024-11-28T12:37:25.869000+00:00,1732797445.869,2024-11-28T12:37:25.869000+00:00,0.0
29112024_1749_0,2024-11-29,17:49,0,synthetic_from_conv_time,synthetic_low,False,CSN1;CSN2;CSN3;CSN4;CSN5;CSN6;CSN7;CSN8,8,8,1732902558.242,2024-11-29T17:49:18.242000+00:00,1732902559.118,2024-11-29T17:49:19.118000+00:00,0.014599998792012533
01122024_1000_17,2024-12-01,10:00,17,recovered_unique,high,True,CSN17,1,1,1733394818.076653,2024-12-05T10:33:38.076653+00:00,1733394818.076653,2024-12-05T10:33:38.076653+00:00,0.0
01122024_1033_17,2024-12-01,10:33,17,imputed_from_multi_candidates,imputed_medium,True,CSN17,1,9,1733394818.126912,2024-12-05T10:33:38.126912+00:00,1733395177.611871,2024-12-05T10:39:37.611871+00:00,5.99141598145167
01122024_1200_10,2024-12-01,12:00,10,recovered_unique,high,True,CSN10,1,10,1733142075.206,2024-12-02T12:21:15.206000+00:00,1733142732.404,2024-12-02T12:32:12.404000+00:00,10.95329999923706
01122024_1215_7,2024-12-01,12:15,7,recovered_unique,high,True,CSN7,1,13,1733141815.472,2024-12-02T12:16:55.472000+00:00,1733142704.417,2024-12-02T12:31:44.417000+00:00,14.815750002861023
01122024_1500_11,2024-12-01,15:00,11,recovered_unique,high,True,CSN1;CSN11;CSN17,3,21,1733239553.326,2024-12-03T15:25:53.326000+00:00,1733417907.454956,2024-12-05T16:58:27.454956+00:00,2972.5688159346582
02122024_1012_0,2024-12-02,10:12,0,synthetic_from_conv_time,synthetic_low,True,CSN1,1,1,1733134348.377,2024-12-02T10:12:28.377000+00:00,1733134348.377,2024-12-02T10:12:28.377000+00:00,0.0
02122024_1135_10,2024-12-02,11:35,10,recovered_unique,high,True,CSN10,1,22,1733225652.42,2024-12-03T11:34:12.420000+00:00,1733226720.338,2024-12-03T11:52:00.338000+00:00,17.79863333304723
02122024_1200_5,2024-12-02,12:00,5,imputed_from_multi_candidates,imputed_medium,True,CSN5,1,7,1733141963.519,2024-12-02T12:19:23.519000+00:00,1733142231.209,2024-12-02T12:23:51.209000+00:00,4.4615000009536745
02122024_1200_9,2024-12-02,12:00,9,recovered_unique,high,True,CSN9,1,6,1733141963.137,2024-12-02T12:19:23.137000+00:00,1733142453.931,2024-12-02T12:27:33.931000+00:00,8.17989999850591
02122024_1200_11,2024-12-02,12:00,11,recovered_unique,high,True,CSN11,1,3,1733142463.396,2024-12-02T12:27:43.396000+00:00,1733143003.334,2024-12-02T12:36:43.334000+00:00,8.998966670036316
02122024_1200_13,2024-12-02,12:00,13,recovered_unique,high,True,CSN13,1,1,1733143027.599,2024-12-02T12:37:07.599000+00:00,1733143027.599,2024-12-02T12:37:07.599000+00:00,0.0
02122024_1200_15,2024-12-02,12:00,15,recovered_unique,,True,CSN15,1,17,1733141307.477,2024-12-02T12:08:27.477000+00:00,1733142208.151,2024-12-02T12:23:28.151000+00:00,15.011233333746592
02122024_1200_17,2024-12-02,12:00,17,recovered_unique,high,True,CSN17,1,5,1733141972.043,2024-12-02T12:19:32.043000+00:00,1733142360.768,2024-12-02T12:26:00.768000+00:00,6.478749998410543
02122024_1200_20,2024-12-02,12:00,20,recovered_unique,high,True,CSN20,1,8,1733142426.816,2024-12-02T12:27:06.816000+00:00,1733142929.097,2024-12-02T12:35:29.097000+00:00,8.371349998315175
02122024_1213_0,2024-12-02,12:13,0,synthetic_from_conv_time,synthetic_low,True,CSN14,1,38,1733141592.862,2024-12-02T12:13:12.862000+00:00,1733142779.676,2024-12-02T12:32:59.676000+00:00,19.780233335494994
02122024_1215_2,2024-12-02,12:15,2,recovered_unique,high,True,CSN2,1,33,1733141732.768,2024-12-02T12:15:32.768000+00:00,1733142850.729,2024-12-02T12:34:10.729000+00:00,18.63268333673477
02122024_1216_16,2024-12-02,12:16,16,recovered_unique,high,True,CSN4,1,16,1733141926.642,2024-12-02T12:18:46.642000+00:00,1733142961.249,2024-12-02T12:36:01.249000+00:00,17.24345000187556
02122024_1217_12,2024-12-02,12:17,12,recovered_unique,high,True,CSN9,1,9,1733141098.66,2024-12-02T12:04:58.660000+00:00,1733142478.296,2024-12-02T12:27:58.296000+00:00,22.9939333319664
02122024_1217_19,2024-12-02,12:17,19,recovered_unique,high,True,CSN19,1,9,1733141873.425,2024-12-02T12:17:53.425000+00:00,1733142700.039,2024-12-02T12:31:40.039000+00:00,13.776900001366933
02122024_1219_0,2024-12-02,12:19,0,synthetic_from_conv_time,synthetic_low,True,CSN21,1,12,1733141946.114,2024-12-02T12:19:06.114000+00:00,1733142919.535,2024-12-02T12:35:19.535000+00:00,16.223683333396913
02122024_1220_0,2024-12-02,12:20,0,synthetic_from_conv_time,synthetic_low,True,CSN3,1,21,1733142015.627,2024-12-02T12:20:15.627000+00:00,1733142865.978,2024-12-02T12:34:25.978000+00:00,14.172516663869223
02122024_1221_0,2024-12-02,12:21,0,synthetic_from_conv_time,synthetic_low,True,CSN8,1,6,1733142067.536,2024-12-02T12:21:07.536000+00:00,1733142367.44,2024-12-02T12:26:07.440000+00:00,4.99840000073115
02122024_1221_1,2024-12-02,12:21,1,recovered_unique,,True,CSN1,1,14,1733142085.106,2024-12-02T12:21:25.106000+00:00,1733142892.638,2024-12-02T12:34:52.638000+00:00,13.458866667747497
02122024_1222_6,2024-12-02,12:22,6,recovered_unique,high,True,CSN6,1,1,1733142204.114,2024-12-02T12:23:24.114000+00:00,1733142204.114,2024-12-02T12:23:24.114000+00:00,0.0
03122024_0415_15,2024-12-03,04:15,15,recovered_unique,high,True,CSN15,1,23,1733243688.928,2024-12-03T16:34:48.928000+00:00,1733245043.085,2024-12-03T16:57:23.085000+00:00,22.569283334414163
03122024_0424_6,2024-12-03,04:24,6,recovered_unique,,True,CSN9,1,2,1733220486.771,2024-12-03T10:08:06.771000+00:00,1733221482.018,2024-12-03T10:24:42.018000+00:00,16.58744999965032
03122024_1000_2,2024-12-03,10:00,2,recovered_unique,high,True,CSN2,1,12,1733220983.728,2024-12-03T10:16:23.728000+00:00,1733222170.719,2024-12-03T10:36:10.719000+00:00,19.783183336257935
03122024_1000_5,2024-12-03,10:00,5,recovered_unique,high,True,CSN5,1,9,1733221582.445,2024-12-03T10:26:22.445000+00:00,1733222061.561,2024-12-03T10:34:21.561000+00:00,7.985266669591268
03122024_1000_6,2024-12-03,10:00,6,recovered_unique,high,True,CSN6,1,1,1733222326.179,2024-12-03T10:38:46.179000+00:00,1733222326.179,2024-12-03T10:38:46.179000+00:00,0.0
03122024_1000_9,2024-12-03,10:00,9,recovered_unique,high,True,CSN9,1,15,1733221721.41,2024-12-03T10:28:41.410000+00:00,1733222342.256,2024-12-03T10:39:02.256000+00:00,10.347433332602183
03122024_1000_12,2024-12-03,10:00,12,recovered_unique,high,True,CSN9,1,14,1733221443.746,2024-12-03T10:24:03.746000+00:00,1733222142.445,2024-12-03T10:35:42.445000+00:00,11.644983331362406
03122024_1000_13,2024-12-03,10:00,13,recovered_unique,high,True,CSN13,1,9,1733221185.653,2024-12-03T10:19:45.653000+00:00,1733221803.101,2024-12-03T10:30:03.101000+00:00,10.290799999237061
03122024_1000_14,2024-12-03,10:00,14,recovered_unique,,True,CSN14,1,1,1733221442.903,2024-12-03T10:24:02.903000+00:00,1733221442.903,2024-12-03T10:24:02.903000+00:00,0.0
03122024_1000_17,2024-12-03,10:00,17,recovered_unique,high,True,CSN17,1,7,1733221544.86,2024-12-03T10:25:44.860000+00:00,1733222179.331,2024-12-03T10:36:19.331000+00:00,10.57451666990916
03122024_1000_22,2024-12-03,10:00,22,recovered_unique,high,True,CSN22,1,21,1733221309.571,2024-12-03T10:21:49.571000+00:00,1733222124.932,2024-12-03T10:35:24.932000+00:00,13.589349997043609
03122024_1015_0,2024-12-03,10:15,0,synthetic_from_conv_time,synthetic_low,True,CSN1,1,11,1733220916.84,2024-12-03T10:15:16.840000+00:00,1733221984.25,2024-12-03T10:33:04.250000+00:00,17.79016666809718
03122024_1015_19,2024-12-03,10:15,19,recovered_unique,high,True,CSN19,1,36,1733220942.048,2024-12-03T10:15:42.048000+00:00,1733221943.241,2024-12-03T10:32:23.241000+00:00,16.686549997329713
03122024_1020_20,2024-12-03,10:20,20,imputed_from_multi_candidates,imputed_medium,True,CSN20,1,17,1733220582.645,2024-12-03T10:09:42.645000+00:00,1733221747.538,2024-12-03T10:29:07.538000+00:00,19.414883335431416
03122024_1023_4,2024-12-03,10:23,4,recovered_unique,,True,CSN11,1,24,1733221437.043,2024-12-03T10:23:57.043000+00:00,1733222685.138,2024-12-03T10:44:45.138000+00:00,20.80158333381017
03122024_1024_3,2024-12-03,10:24,3,recovered_unique,high,True,CSN3,1,8,1733221458.078,2024-12-03T10:24:18.078000+00:00,1733222262.434,2024-12-03T10:37:42.434000+00:00,13.405933332443237
03122024_1025_0,2024-12-03,10:25,0,synthetic_from_conv_time,synthetic_low,True,CSN7,1,8,1733221544.019,2024-12-03T10:25:44.019000+00:00,1733222231.343,2024-12-03T10:37:11.343000+00:00,11.455399998029073
03122024_1028_8,2024-12-03,10:28,8,recovered_unique,high,True,CSN8,1,6,1733221746.43,2024-12-03T10:29:06.430000+00:00,1733222367.871,2024-12-03T10:39:27.871000+00:00,10.357349999745686
03122024_1032_16,2024-12-03,10:32,16,recovered_unique,high,True,CSN16,1,7,1733221882.29,2024-12-03T10:31:22.290000+00:00,1733222186.658,2024-12-03T10:36:26.658000+00:00,5.072800000508626
03122024_1033_0,2024-12-03,10:33,0,synthetic_from_conv_time,synthetic_low,True,CSN15,1,16,1733222017.275,2024-12-03T10:33:37.275000+00:00,1733222438.235,2024-12-03T10:40:38.235000+00:00,7.01599999666214
03122024_1115_2,2024-12-03,11:15,2,recovered_unique,high,True,CSN2,1,27,1733225963.825,2024-12-03T11:39:23.825000+00:00,1733227035.007,2024-12-03T11:57:15.007000+00:00,17.853033332029977
03122024_1115_4,2024-12-03,11:15,4,recovered_unique,high,True,CSN4,1,34,1733226074.605,2024-12-03T11:41:14.605000+00:00,1733226922.261,2024-12-03T11:55:22.261000+00:00,14.127599998315175
03122024_1115_6,2024-12-03,11:15,6,recovered_unique,high,True,CSN6,1,17,1733225702.954,2024-12-03T11:35:02.954000+00:00,1733226816.558,2024-12-03T11:53:36.558000+00:00,18.560066668192544
03122024_1115_8,2024-12-03,11:15,8,recovered_unique,high,True,CSN8,1,1,1733313137.23201,2024-12-04T11:52:17.232010+00:00,1733313137.23201,2024-12-04T11:52:17.232010+00:00,0.0
03122024_1115_11,2024-12-03,11:15,11,recovered_unique,high,True,CSN11,1,5,1733226479.379,2024-12-03T11:47:59.379000+00:00,1733228525.603,2024-12-03T12:22:05.603000+00:00,34.10373333295186
03122024_1115_13,2024-12-03,11:15,13,recovered_unique,high,True,CSN13,1,30,1733226227.721,2024-12-03T11:43:47.721000+00:00,1733227026.867,2024-12-03T11:57:06.867000+00:00,13.319100002447763
03122024_1115_15,2024-12-03,11:15,15,recovered_unique,high,True,CSN15,1,41,1733225598.166,2024-12-03T11:33:18.166000+00:00,1733227027.149,2024-12-03T11:57:07.149000+00:00,23.816383334000907
03122024_1115_16,2024-12-03,11:15,16,recovered_unique,high,True,CSN16,1,16,1733225821.557,2024-12-03T11:37:01.557000+00:00,1733226563.478,2024-12-03T11:49:23.478000+00:00,12.365350000063579
03122024_1115_20,2024-12-03,11:15,20,recovered_unique,,True,CSN20,1,8,1733225770.886,2024-12-03T11:36:10.886000+00:00,1733226357.675,2024-12-03T11:45:57.675000+00:00,9.77981666723887
03122024_1115_21,2024-12-03,11:15,21,recovered_unique,high,True,CSN21,1,12,1733225762.833,2024-12-03T11:36:02.833000+00:00,1733226679.919,2024-12-03T11:51:19.919000+00:00,15.284766666094463
03122024_1115_22,2024-12-03,11:15,22,recovered_unique,high,True,CSN22,1,2,1733226075.336,2024-12-03T11:41:15.336000+00:00,1733226252.423,2024-12-03T11:44:12.423000+00:00,2.951450002193451
03122024_1120_0,2024-12-03,11:20,0,synthetic_from_conv_time,synthetic_low,True,CSN2,1,5,1733224847.186,2024-12-03T11:20:47.186000+00:00,1733225483.295,2024-12-03T11:31:23.295000+00:00,10.60181666612625
03122024_1135_14,2024-12-03,11:35,14,recovered_unique,,True,CSN14,1,72,1733225796.708,2024-12-03T11:36:36.708000+00:00,1733235613.974,2024-12-03T14:20:13.974000+00:00,163.62110000054042
03122024_1138_8,2024-12-03,11:38,8,recovered_unique,high,True,CSN8,1,10,1733225907.674,2024-12-03T11:38:27.674000+00:00,1733226693.564,2024-12-03T11:51:33.564000+00:00,13.098166664441427
03122024_1138_9,2024-12-03,11:38,9,recovered_unique,high,True,CSN9,1,15,1733225949.588,2024-12-03T11:39:09.588000+00:00,1733226763.158,2024-12-03T11:52:43.158000+00:00,13.55949999888738
03122024_1139_7,2024-12-03,11:39,7,recovered_unique,high,True,CSN7,1,15,1733225982.893,2024-12-03T11:39:42.893000+00:00,1733226909.923,2024-12-03T11:55:09.923000+00:00,15.450500003496806
03122024_1140_19,2024-12-03,11:40,19,recovered_unique,high,True,CSN19,1,10,1733226018.838,2024-12-03T11:40:18.838000+00:00,1733226656.83,2024-12-03T11:50:56.830000+00:00,10.63319999774297
03122024_1143_12,2024-12-03,11:43,12,recovered_unique,high,True,CSN9,1,8,1733226210.159,2024-12-03T11:43:30.159000+00:00,1733226938.753,2024-12-03T11:55:38.753000+00:00,12.143233335018158
03122024_1145_17,2024-12-03,11:45,17,recovered_unique,,True,CSN17,1,12,1733226317.201,2024-12-03T11:45:17.201000+00:00,1733226953.987,2024-12-03T11:55:53.987000+00:00,10.613100000222524
03122024_1145_20,2024-12-03,11:45,20,recovered_unique,high,True,CSN20,1,31,1733234211.675,2024-12-03T13:56:51.675000+00:00,1733235428.634,2024-12-03T14:17:08.634000+00:00,20.28265000184377
03122024_1152_0,2024-12-03,11:52,0,synthetic_from_conv_time,synthetic_low,True,CSN5,1,1,1733226778.697,2024-12-03T11:52:58.697000+00:00,1733226778.697,2024-12-03T11:52:58.697000+00:00,0.0
03122024_1230_3,2024-12-03,12:30,3,recovered_unique,high,True,CSN3,1,16,1733230754.243,2024-12-03T12:59:14.243000+00:00,1733231659.14,2024-12-03T13:14:19.140000+00:00,15.081616667906443
03122024_1230_8,2024-12-03,12:30,8,recovered_unique,high,True,CSN8,1,4,1733230913.71,2024-12-03T13:01:53.710000+00:00,1733231537.687,2024-12-03T13:12:17.687000+00:00,10.399616666634877
03122024_1230_10,2024-12-03,12:30,10,recovered_unique,,True,CSN10,1,9,1733230748.967,2024-12-03T12:59:08.967000+00:00,1733231415.723,2024-12-03T13:10:15.723000+00:00,11.112600000699361
03122024_1230_11,2024-12-03,12:30,11,recovered_unique,high,True,CSN11,1,3,1733230366.414,2024-12-03T12:52:46.414000+00:00,1733230961.713,2024-12-03T13:02:41.713000+00:00,9.921650000413258
03122024_1230_12,2024-12-03,12:30,12,recovered_unique,high,True,CSN9,1,3,1733230789.573,2024-12-03T12:59:49.573000+00:00,1733231380.799,2024-12-03T13:09:40.799000+00:00,9.853766667842866
03122024_1230_15,2024-12-03,12:30,15,recovered_unique,high,True,CSN15,1,19,1733230635.689,2024-12-03T12:57:15.689000+00:00,1733231609.469,2024-12-03T13:13:29.469000+00:00,16.22966667016347
03122024_1230_16,2024-12-03,12:30,16,recovered_unique,high,True,CSN16,1,11,1733230706.495,2024-12-03T12:58:26.495000+00:00,1733231511.941,2024-12-03T13:11:51.941000+00:00,13.424100001653036
03122024_1230_17,2024-12-03,12:30,17,recovered_unique,high,True,CSN17,1,3,1733230800.486,2024-12-03T13:00:00.486000+00:00,1733231524.102,2024-12-03T13:12:04.102000+00:00,12.060266665617625
03122024_1230_19,2024-12-03,12:30,19,recovered_unique,high,True,CSN19,1,9,1733231008.222,2024-12-03T13:03:28.222000+00:00,1733231511.552,2024-12-03T13:11:51.552000+00:00,8.388833336035411
03122024_1230_20,2024-12-03,12:30,20,recovered_unique,high,True,CSN20,1,5,1733230932.985,2024-12-03T13:02:12.985000+00:00,1733231657.22,2024-12-03T13:14:17.220000+00:00,12.070583335558574
03122024_1230_21,2024-12-03,12:30,21,recovered_unique,high,True,CSN21,1,15,1733230162.113,2024-12-03T12:49:22.113000+00:00,1733230865.799,2024-12-03T13:01:05.799000+00:00,11.728100001811981
03122024_1246_0,2024-12-03,12:46,0,synthetic_from_conv_time,synthetic_low,True,CSN13,1,14,1733230005.377,2024-12-03T12:46:45.377000+00:00,1733230798.613,2024-12-03T12:59:58.613000+00:00,13.22059999704361
03122024_1247_0,2024-12-03,12:47,0,synthetic_from_conv_time,synthetic_low,True,CSN17;CSN2,2,34,1733230032.114,2024-12-03T12:47:12.114000+00:00,1733230912.541,2024-12-03T13:01:52.541000+00:00,14.67378333012263
